Loyalty Number,Country,Province,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Salary_Missing,total_flights_2017,total_distance_2017,total_points_accum_2017,total_points_redeemed_2017,total_dollar_redeemed_2017,avg_monthly_flights_2017,std_monthly_flights_2017,active_months_2017,redemption_rate_2017,flights_fall_2017,flights_spring_2017,flights_summer_2017,flights_winter_2017,months_since_last_flight_2017,churned,tenure_months
552936,Canada,British Columbia,Female,Doctor,221274.0,Divorced,Aurora,7931.72,Standard,2018,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
127311,Canada,Alberta,Male,Bachelor,48636.0,Married,Aurora,7937.06,Standard,2014,2,0,12.0,20666.0,20666.0,570.0,103.0,1.0,1.348399724926484,5.0,0.027581534888222202,6.0,1.0,5.0,0.0,2.0,0,46
132705,Canada,Ontario,Female,Bachelor,48636.0,Married,Aurora,7937.06,Standard,2013,12,0,25.0,37407.0,37407.0,983.0,177.0,2.0833333333333335,1.729862492345632,11.0,0.026278504023311146,10.0,4.0,7.0,4.0,0.0,0,48
384336,Canada,Ontario,Male,Bachelor,62517.0,Married,Aurora,7942.17,Standard,2015,11,0,11.0,14075.0,14075.0,999.0,180.0,0.9166666666666666,1.164500152881315,7.0,0.07097690941385436,3.0,2.0,4.0,2.0,0.0,0,25
828353,Canada,Ontario,Male,Doctor,74504.0,Divorced,Aurora,7942.45,Standard,2015,6,0,26.0,37575.0,37575.0,387.0,70.0,2.1666666666666665,1.2673044646258476,11.0,0.01029940119760479,5.0,2.0,9.0,10.0,0.0,0,30
502708,Canada,British Columbia,Female,Bachelor,75968.0,Married,Aurora,7943.51,Standard,2013,10,0,14.0,21363.0,21363.0,313.0,56.0,1.1666666666666667,1.3371158468430429,6.0,0.014651500257454477,2.0,4.0,6.0,2.0,3.0,0,50
535233,Canada,Ontario,Male,Bachelor,51070.0,Single,Aurora,7950.18,Standard,2014,12,0,14.0,16816.0,16816.0,435.0,78.0,1.1666666666666667,1.3371158468430429,7.0,0.02586822074215033,2.0,6.0,3.0,3.0,1.0,0,36
276937,Canada,Ontario,Female,Bachelor,87152.0,Divorced,Aurora,7951.78,Standard,2014,10,0,14.0,24038.0,24038.0,0.0,0.0,1.1666666666666667,1.403458930534474,6.0,0.0,2.0,9.0,0.0,3.0,0.0,0,38
971670,Canada,British Columbia,Male,Bachelor,63284.0,Married,Nova,3667.37,2018 Promotion,2018,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
730726,Canada,British Columbia,Male,College,,Single,Aurora,7952.84,Standard,2013,11,1,15.0,25403.0,25403.0,0.0,0.0,1.25,1.4222261679238197,7.0,0.0,0.0,7.0,4.0,4.0,0.0,0,49
749257,Canada,Quebec,Male,College,,Single,Aurora,7952.84,Standard,2018,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
298813,Canada,British Columbia,Male,College,,Married,Aurora,7955.44,Standard,2018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
878327,Canada,Ontario,Female,Bachelor,69317.0,Divorced,Aurora,7957.63,Standard,2015,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,25
817168,Canada,Quebec,Male,Bachelor,103875.0,Married,Aurora,7960.01,Standard,2012,8,0,36.0,62096.0,62096.0,1018.0,183.0,3.0,1.7580981459830647,11.0,0.016393970626127286,8.0,5.0,15.0,8.0,0.0,0,64
425436,Canada,British Columbia,Female,Bachelor,51018.0,Divorced,Aurora,7974.95,Standard,2016,4,0,23.0,33191.0,33191.0,0.0,0.0,1.9166666666666667,1.729862492345632,8.0,0.0,5.0,6.0,8.0,4.0,0.0,0,20
620858,Canada,Ontario,Male,Bachelor,51018.0,Divorced,Aurora,7974.95,Standard,2015,1,0,17.0,28782.0,28782.0,1174.0,212.0,1.4166666666666667,1.6213537179739277,6.0,0.04078938225279689,3.0,6.0,4.0,4.0,2.0,0,35
170799,Canada,Alberta,Male,Bachelor,58260.0,Married,Aurora,7983.43,Standard,2016,7,0,13.0,16435.0,16435.0,0.0,0.0,1.0833333333333333,1.6764862244009227,5.0,0.0,0.0,4.0,6.0,3.0,0.0,0,17
442879,Canada,Ontario,Female,College,,Single,Aurora,7984.09,Standard,2015,5,1,26.0,26196.0,26196.0,1050.0,189.0,2.1666666666666665,1.6422453217986943,10.0,0.04008245533669263,3.0,10.0,9.0,4.0,1.0,0,31
507503,Canada,Alberta,Male,Bachelor,70206.0,Divorced,Aurora,7985.14,Standard,2017,4,0,19.0,24214.0,24214.0,0.0,0.0,1.5833333333333333,2.4664414311581235,4.0,0.0,3.0,0.0,12.0,4.0,0.0,0,8
952717,Canada,Ontario,Female,Bachelor,70206.0,Divorced,Aurora,7985.14,Standard,2015,3,0,31.0,40935.0,40935.0,746.0,134.0,2.5833333333333335,1.729862492345632,10.0,0.018224013680224745,3.0,11.0,9.0,8.0,0.0,0,33
119009,Canada,Ontario,Male,Bachelor,74544.0,Married,Aurora,7988.51,Standard,2012,6,0,18.0,27560.0,27560.0,0.0,0.0,1.5,1.4459976109624424,8.0,0.0,4.0,5.0,1.0,8.0,0.0,0,66
734459,Canada,Ontario,Male,Bachelor,60773.0,Married,Aurora,7993.0,Standard,2015,11,0,15.0,24760.0,24760.0,1020.0,184.0,1.25,1.6025547785276542,5.0,0.04119547657512116,0.0,5.0,3.0,7.0,4.0,0,25
554712,Canada,British Columbia,Male,Bachelor,80703.0,Married,Aurora,7995.44,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
307848,Canada,Saskatchewan,Female,Bachelor,83174.0,Married,Aurora,7996.6,Standard,2014,10,0,15.0,25024.0,25024.0,0.0,0.0,1.25,0.9653072991634228,9.0,0.0,3.0,4.0,4.0,4.0,0.0,0,38
581913,Canada,Ontario,Female,Bachelor,63853.0,Married,Aurora,7996.6,Standard,2017,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,2
159272,Canada,Alberta,Female,Bachelor,53176.0,Married,Aurora,7998.14,Standard,2015,8,0,14.0,18367.0,18367.0,318.0,57.0,1.1666666666666667,1.0298573010888745,8.0,0.017313660369140307,5.0,3.0,3.0,3.0,0.0,0,28
914352,Canada,Ontario,Male,College,,Married,Aurora,7999.25,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
562661,Canada,British Columbia,Female,Bachelor,82198.0,Married,Nova,3776.67,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
181139,Canada,Alberta,Male,College,,Married,Aurora,8002.31,Standard,2013,7,1,33.0,47579.0,47579.0,1005.0,181.0,2.75,1.7645499039801522,10.0,0.02112276424472982,6.0,6.0,12.0,9.0,0.0,1,53
969313,Canada,British Columbia,Male,Bachelor,71427.0,Married,Aurora,8004.21,Standard,2015,1,0,38.0,62017.0,62017.0,1908.0,344.0,3.1666666666666665,1.9462473604038077,12.0,0.030765757776093652,6.0,12.0,14.0,6.0,0.0,0,35
702884,Canada,British Columbia,Female,Bachelor,79817.0,Married,Aurora,8007.35,Standard,2015,3,0,20.0,25881.0,25881.0,1556.0,281.0,1.6666666666666667,1.4354811251305468,8.0,0.060121324523781924,2.0,3.0,7.0,8.0,0.0,0,33
357381,Canada,Quebec,Female,College,,Divorced,Aurora,8007.4,Standard,2014,2,1,23.0,21880.0,21880.0,914.0,165.0,1.9166666666666667,1.8319554050414562,8.0,0.04177330895795247,2.0,8.0,6.0,7.0,0.0,0,46
464447,Canada,British Columbia,Male,College,,Divorced,Aurora,8007.4,Standard,2013,5,1,17.0,22112.0,22112.0,1323.0,238.0,1.4166666666666667,1.8809249819912508,7.0,0.05983176555716353,3.0,5.0,7.0,2.0,0.0,0,55
823740,Canada,Manitoba,Female,College,,Divorced,Aurora,8007.4,Standard,2017,3,1,14.0,22236.0,22236.0,0.0,0.0,1.1666666666666667,1.8504708655481241,4.0,0.0,2.0,3.0,9.0,0.0,1.0,0,9
950660,Canada,British Columbia,Male,College,,Divorced,Aurora,8007.4,Standard,2015,11,1,14.0,24522.0,24522.0,589.0,106.0,1.1666666666666667,1.80067327475704,6.0,0.02401924802218416,2.0,0.0,10.0,2.0,0.0,0,25
854742,Canada,Alberta,Male,Bachelor,47245.0,Married,Aurora,8009.47,Standard,2015,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,32
935420,Canada,Ontario,Male,Bachelor,47245.0,Married,Aurora,8009.47,Standard,2012,5,0,18.0,25296.0,25296.0,848.0,153.0,1.5,1.7320508075688772,6.0,0.033523086654016446,1.0,4.0,7.0,6.0,0.0,0,67
119015,Canada,British Columbia,Female,Bachelor,69964.0,Married,Aurora,8010.97,Standard,2018,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
686371,Canada,British Columbia,Female,College,,Single,Nova,3876.77,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
299359,Canada,Ontario,Female,Bachelor,61641.0,Divorced,Aurora,8012.84,Standard,2016,9,0,14.0,17974.0,17974.0,1045.0,188.0,1.1666666666666667,1.2673044646258473,8.0,0.05813953488372093,4.0,3.0,6.0,1.0,1.0,0,15
474342,Canada,British Columbia,Female,Bachelor,61641.0,Divorced,Aurora,8012.84,Standard,2017,5,0,18.0,25147.0,25147.0,0.0,0.0,1.5,1.7837651700316894,6.0,0.0,9.0,0.0,9.0,0.0,1.0,0,7
157902,Canada,Ontario,Female,College,,Married,Aurora,8012.92,Standard,2018,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
383421,Canada,British Columbia,Male,College,,Married,Aurora,8012.92,Standard,2012,11,1,20.0,35774.0,35774.0,919.0,166.0,1.6666666666666667,1.8257418583505536,8.0,0.02568904791189132,2.0,9.0,1.0,8.0,0.0,0,61
670294,Canada,Quebec,Female,Bachelor,63515.0,Married,Aurora,8013.61,Standard,2015,10,0,25.0,34249.0,34249.0,1324.0,238.0,2.0833333333333335,1.6764862244009227,10.0,0.03865806300913895,5.0,3.0,8.0,9.0,0.0,0,26
874044,Canada,New Brunswick,Female,Bachelor,63515.0,Married,Aurora,8013.61,Standard,2013,4,0,25.0,40109.0,40109.0,0.0,0.0,2.0833333333333335,1.9752253419585197,8.0,0.0,4.0,6.0,9.0,6.0,0.0,0,56
167016,Canada,Quebec,Female,Bachelor,79936.0,Married,Aurora,8013.9,Standard,2013,3,0,5.0,9066.0,9066.0,0.0,0.0,0.4166666666666667,0.7929614610987591,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0,57
131036,Canada,Quebec,Male,Bachelor,92516.0,Married,Aurora,8016.75,Standard,2016,6,0,9.0,8633.0,8633.0,0.0,0.0,0.75,1.0552897060221726,5.0,0.0,5.0,1.0,2.0,1.0,1.0,0,18
253635,Canada,British Columbia,Female,Bachelor,92516.0,Married,Aurora,8016.75,Standard,2014,11,0,20.0,30185.0,30185.0,0.0,0.0,1.6666666666666667,1.4354811251305468,9.0,0.0,7.0,6.0,5.0,2.0,1.0,0,37
169699,Canada,Ontario,Female,Bachelor,71635.0,Married,Aurora,8021.07,Standard,2016,11,0,13.0,21674.0,21674.0,720.0,130.0,1.0833333333333333,1.5050420310248867,5.0,0.03321952569899419,0.0,4.0,7.0,2.0,5.0,1,13
886299,Canada,Manitoba,Male,Bachelor,70858.0,Married,Aurora,8022.69,Standard,2017,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
442831,Canada,Manitoba,Male,Bachelor,57031.0,Married,Aurora,8023.08,Standard,2014,11,0,17.0,20100.0,20100.0,518.0,93.0,1.4166666666666667,2.1514618004482156,5.0,0.025771144278606967,2.0,2.0,13.0,0.0,2.0,1,37
600923,Canada,Quebec,Male,Bachelor,57031.0,Married,Aurora,8023.08,Standard,2013,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,59
803252,Canada,Quebec,Male,Bachelor,101563.0,Divorced,Aurora,8024.51,Standard,2014,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,43
184754,Canada,British Columbia,Male,Bachelor,60227.0,Married,Aurora,8024.99,Standard,2013,7,0,12.0,19757.0,19757.0,427.0,77.0,1.0,1.4142135623730951,5.0,0.021612593005010883,3.0,3.0,6.0,0.0,1.0,0,53
644945,Canada,Alberta,Male,College,,Single,Aurora,8025.23,Standard,2016,8,1,21.0,35648.0,35648.0,2089.0,376.0,1.75,1.2880570286640685,11.0,0.05860076301615799,6.0,2.0,6.0,7.0,0.0,0,16
797714,Canada,Ontario,Male,Bachelor,95877.0,Married,Aurora,8026.28,Standard,2015,4,0,27.0,39923.0,39923.0,0.0,0.0,2.25,2.050498830661811,9.0,0.0,3.0,5.0,12.0,7.0,0.0,0,32
419893,Canada,Ontario,Male,College,,Single,Aurora,8026.38,Standard,2017,1,1,23.0,32380.0,32380.0,611.0,110.0,1.9166666666666667,2.0207259421636903,7.0,0.01886967263743051,5.0,3.0,12.0,3.0,1.0,0,11
509223,Canada,Alberta,Female,College,,Single,Aurora,8026.38,Standard,2017,5,1,15.0,21965.0,21965.0,622.0,112.0,1.25,1.712255291076124,5.0,0.028317778283633053,6.0,0.0,8.0,1.0,0.0,1,7
883255,Canada,Ontario,Female,Bachelor,73237.0,Married,Aurora,8028.18,Standard,2013,12,0,31.0,53030.0,53030.0,511.0,92.0,2.5833333333333335,1.7298624923456323,10.0,0.00963605506317179,4.0,8.0,11.0,8.0,0.0,0,48
953784,Canada,British Columbia,Male,Bachelor,85357.0,Single,Nova,3980.84,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
558451,Canada,British Columbia,Female,Bachelor,102791.0,Single,Aurora,8029.39,Standard,2013,5,0,16.0,31470.0,31470.0,469.0,84.0,1.3333333333333333,1.874873733122184,6.0,0.01490308230060375,2.0,7.0,6.0,1.0,1.0,0,55
638004,Canada,Quebec,Female,Bachelor,87579.0,Single,Aurora,8029.72,Standard,2017,9,0,2.0,4026.0,4026.0,0.0,0.0,0.16666666666666666,0.5773502691896258,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0,3
204935,Canada,New Brunswick,Male,Bachelor,61237.0,Divorced,Aurora,8031.71,Standard,2012,8,0,22.0,30923.0,30923.0,409.0,74.0,1.8333333333333333,1.8989630344113086,8.0,0.013226401060699156,2.0,6.0,9.0,5.0,0.0,0,64
799690,Canada,British Columbia,Female,Bachelor,52145.0,Married,Aurora,8032.4,Standard,2016,4,0,19.0,30810.0,30810.0,1024.0,185.0,1.5833333333333333,1.8319554050414562,7.0,0.0332359623498864,0.0,7.0,10.0,2.0,4.0,0,20
485281,Canada,Ontario,Male,Bachelor,83357.0,Married,Aurora,8033.91,Standard,2016,11,0,22.0,38421.0,38421.0,1409.0,253.0,1.8333333333333333,1.6422453217986943,10.0,0.03667265297623695,4.0,2.0,11.0,5.0,0.0,1,13
146560,Canada,Alberta,Female,College,,Single,Aurora,8036.45,Standard,2018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
615561,Canada,Ontario,Male,College,,Single,Aurora,8036.45,Standard,2016,3,1,47.0,75141.0,75141.0,0.0,0.0,1.9583333333333333,1.756458063130524,16.0,0.0,15.0,17.0,11.0,4.0,1.0,0,21
157674,Canada,Quebec,Female,Bachelor,84580.0,Single,Aurora,8038.95,Standard,2013,2,0,17.0,29552.0,29552.0,427.0,77.0,1.4166666666666667,1.831955405041456,7.0,0.014449106659447753,2.0,3.0,8.0,4.0,1.0,0,58
330343,Canada,New Brunswick,Male,Bachelor,84580.0,Single,Aurora,8038.95,Standard,2013,12,0,24.0,43665.0,43665.0,1839.0,331.0,2.0,1.2060453783110543,10.0,0.04211611130195809,6.0,6.0,10.0,2.0,0.0,0,48
828817,Canada,Alberta,Male,Bachelor,72454.0,Married,Aurora,8042.8,Standard,2012,11,0,31.0,51195.0,51195.0,733.0,132.0,2.5833333333333335,2.02072594216369,10.0,0.014317804473093075,9.0,3.0,11.0,8.0,0.0,0,61
953795,Canada,Ontario,Male,Bachelor,72454.0,Married,Aurora,8042.8,Standard,2015,5,0,22.0,38785.0,38785.0,541.0,97.0,1.8333333333333333,1.8504708655481241,7.0,0.013948691504447596,7.0,5.0,4.0,6.0,2.0,0,31
255333,Canada,Quebec,Female,Bachelor,84147.0,Married,Aurora,8044.87,Standard,2014,7,0,23.0,36114.0,36114.0,422.0,76.0,1.9166666666666667,2.0652243256245835,7.0,0.011685219028631556,5.0,6.0,9.0,3.0,1.0,0,41
412803,Canada,Quebec,Male,Bachelor,84147.0,Married,Aurora,8044.87,Standard,2014,9,0,25.0,41239.0,41239.0,962.0,173.0,2.0833333333333335,1.880924981991251,9.0,0.023327432769950775,3.0,8.0,7.0,7.0,0.0,0,39
515165,Canada,British Columbia,Male,Bachelor,84147.0,Married,Aurora,8044.87,Standard,2015,7,0,27.0,32687.0,32687.0,467.0,84.0,2.25,2.0056737702645644,9.0,0.01428702542295102,4.0,8.0,11.0,4.0,2.0,0,29
119460,Canada,British Columbia,Female,Doctor,297762.0,Married,Aurora,8047.41,Standard,2016,1,0,15.0,18020.0,18020.0,0.0,0.0,1.25,1.5447859516333116,6.0,0.0,3.0,6.0,1.0,5.0,0.0,0,23
532945,Canada,British Columbia,Male,College,,Single,Nova,4159.59,2018 Promotion,2018,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
209022,Canada,Ontario,Female,Bachelor,89435.0,Married,Aurora,8052.24,Standard,2014,3,0,18.0,25782.0,25782.0,0.0,0.0,1.5,1.381698559415515,8.0,0.0,4.0,4.0,5.0,5.0,0.0,0,45
691262,Canada,Ontario,Male,Doctor,139352.0,Married,Aurora,8053.27,Standard,2017,8,0,10.0,12513.0,12513.0,0.0,0.0,0.8333333333333334,1.5275252316519465,3.0,0.0,6.0,0.0,0.0,4.0,0.0,0,4
480909,Canada,Ontario,Male,Bachelor,87177.0,Single,Aurora,8054.98,Standard,2016,8,0,14.0,21391.0,21391.0,0.0,0.0,1.1666666666666667,1.5275252316519465,5.0,0.0,6.0,3.0,3.0,2.0,1.0,0,16
690797,Canada,Ontario,Male,Bachelor,62731.0,Married,Aurora,8062.55,Standard,2012,8,0,14.0,25526.0,25526.0,0.0,0.0,1.1666666666666667,1.5275252316519465,5.0,0.0,4.0,2.0,8.0,0.0,3.0,0,64
635084,Canada,Ontario,Male,Bachelor,69653.0,Divorced,Aurora,8068.62,Standard,2014,3,0,12.0,20211.0,20211.0,0.0,0.0,1.0,1.5374122295716148,4.0,0.0,9.0,0.0,0.0,3.0,1.0,0,45
614307,Canada,Nova Scotia,Male,Bachelor,74303.0,Married,Aurora,8072.25,Standard,2017,5,0,8.0,9858.0,9858.0,393.0,71.0,0.6666666666666666,1.0730867399773196,4.0,0.039866098600121726,5.0,0.0,2.0,1.0,0.0,0,7
992476,Canada,Ontario,Female,Bachelor,71095.0,Married,Aurora,8082.88,Standard,2013,5,0,16.0,13403.0,13403.0,1106.0,199.0,1.3333333333333333,2.015094553763188,5.0,0.08251883906588077,1.0,3.0,6.0,6.0,2.0,0,55
215955,Canada,Ontario,Female,College,,Single,Aurora,8083.54,Standard,2017,11,1,4.0,7660.0,7660.0,0.0,0.0,0.3333333333333333,1.1547005383792517,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0,1
436235,Canada,New Brunswick,Male,Bachelor,54961.0,Married,Aurora,8083.92,Standard,2015,11,0,14.0,25211.0,25211.0,1056.0,190.0,1.1666666666666667,1.114640858045426,7.0,0.04188647812462814,3.0,4.0,4.0,3.0,0.0,0,25
566961,Canada,Manitoba,Female,Doctor,175678.0,Married,Aurora,8084.33,Standard,2015,7,0,26.0,39486.0,39486.0,1648.0,297.0,2.1666666666666665,1.898963034411309,9.0,0.04173631160411285,7.0,2.0,10.0,7.0,0.0,0,29
517867,Canada,Ontario,Male,Bachelor,76843.0,Married,Aurora,8085.45,Standard,2014,10,0,16.0,23444.0,23444.0,0.0,0.0,1.3333333333333333,1.6696942198734437,6.0,0.0,3.0,0.0,8.0,5.0,2.0,0,38
457535,Canada,Newfoundland,Female,Bachelor,83723.0,Married,Aurora,8086.01,Standard,2014,11,0,27.0,40062.0,40062.0,0.0,0.0,2.25,1.864744681524183,8.0,0.0,7.0,8.0,6.0,6.0,0.0,0,37
361710,Canada,British Columbia,Female,College,,Married,Aurora,8087.22,Standard,2015,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,27
205111,Canada,Manitoba,Female,Bachelor,69098.0,Married,Aurora,8092.88,Standard,2014,8,0,12.0,12915.0,12915.0,392.0,71.0,1.0,1.5374122295716148,5.0,0.03035230352303523,1.0,4.0,5.0,2.0,0.0,1,40
733370,Canada,Ontario,Male,Bachelor,69098.0,Married,Aurora,8092.88,Standard,2014,10,0,27.0,45626.0,45626.0,741.0,134.0,2.25,1.5447859516333116,11.0,0.01624073992898786,5.0,7.0,11.0,4.0,0.0,0,38
191150,Canada,British Columbia,Male,College,,Married,Nova,4270.03,2018 Promotion,2018,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
352092,Canada,Quebec,Male,Bachelor,94459.0,Married,Aurora,8096.31,Standard,2017,5,0,17.0,31811.0,31811.0,896.0,161.0,1.4166666666666667,1.5050420310248864,7.0,0.02816635754927541,3.0,8.0,2.0,4.0,0.0,0,7
120126,Canada,Ontario,Male,College,,Divorced,Aurora,8098.97,Standard,2017,8,1,6.0,12980.0,12980.0,0.0,0.0,0.5,1.243163121016122,2.0,0.0,6.0,0.0,0.0,0.0,2.0,0,4
585978,Canada,Ontario,Female,Bachelor,76494.0,Married,Aurora,8099.4,Standard,2017,9,0,3.0,3540.0,3540.0,399.0,72.0,0.25,0.8660254037844386,1.0,0.11271186440677966,3.0,0.0,0.0,0.0,1.0,0,3
516474,Canada,Ontario,Female,College,,Divorced,Aurora,8099.47,Standard,2012,12,1,27.0,42751.0,42751.0,0.0,0.0,2.25,1.815338686155987,8.0,0.0,7.0,7.0,3.0,10.0,0.0,0,60
463971,Canada,Ontario,Female,Bachelor,97340.0,Married,Aurora,8100.24,Standard,2016,6,0,23.0,31267.0,31267.0,571.0,103.0,1.9166666666666667,1.880924981991251,8.0,0.018262065436402596,2.0,5.0,9.0,7.0,2.0,0,18
365468,Canada,Ontario,Male,College,,Single,Aurora,8104.5,Standard,2017,3,1,18.0,27961.0,27961.0,471.0,85.0,1.5,2.0670576365276494,5.0,0.01684489109831551,6.0,2.0,10.0,0.0,1.0,0,9
967233,Canada,Alberta,Male,Bachelor,60366.0,Single,Aurora,8105.91,Standard,2018,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
965691,Canada,Ontario,Male,High School or Below,61936.0,Married,Aurora,8106.0,Standard,2015,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,31
478912,Canada,British Columbia,Male,Bachelor,91603.0,Divorced,Aurora,8106.22,Standard,2012,7,0,29.0,39286.0,39286.0,0.0,0.0,2.4166666666666665,1.880924981991251,9.0,0.0,7.0,8.0,7.0,7.0,0.0,0,65
492226,Canada,British Columbia,Female,Master,99148.0,Single,Nova,4312.87,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
638207,Canada,British Columbia,Male,College,,Married,Aurora,8107.27,Standard,2014,7,1,13.0,24288.0,24288.0,0.0,0.0,1.0833333333333333,1.8319554050414566,5.0,0.0,1.0,3.0,8.0,1.0,0.0,0,41
808399,Canada,British Columbia,Male,Bachelor,28484.0,Divorced,Nova,4363.6,2018 Promotion,2018,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
203698,Canada,Ontario,Female,High School or Below,42090.0,Married,Aurora,8110.33,Standard,2013,3,0,21.0,20314.0,20314.0,432.0,78.0,1.75,1.815338686155987,7.0,0.021266121886383774,6.0,8.0,6.0,1.0,0.0,0,57
293343,Canada,Quebec,Male,Bachelor,58655.0,Married,Aurora,8110.54,Standard,2018,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0
545421,Canada,British Columbia,Male,Bachelor,58655.0,Married,Aurora,8110.54,Standard,2012,7,0,12.0,19903.0,19903.0,0.0,0.0,1.0,1.2792042981336627,6.0,0.0,6.0,1.0,4.0,1.0,2.0,0,65
621006,Canada,Quebec,Male,Bachelor,54314.0,Married,Aurora,8111.65,Standard,2015,12,0,20.0,32678.0,32678.0,378.0,68.0,1.6666666666666667,1.4354811251305468,8.0,0.011567415386498562,6.0,2.0,7.0,5.0,1.0,0,24
799630,Canada,Ontario,Male,Bachelor,95864.0,Divorced,Aurora,8112.32,Standard,2017,9,0,9.0,10829.0,10829.0,1003.0,181.0,0.75,1.4222261679238197,3.0,0.09262166405023547,7.0,0.0,0.0,2.0,0.0,0,3
534905,Canada,Quebec,Female,Bachelor,62421.0,Married,Aurora,8113.96,Standard,2013,5,0,18.0,23843.0,23843.0,0.0,0.0,1.5,1.8829377433825436,6.0,0.0,0.0,3.0,11.0,4.0,0.0,0,55
244734,Canada,British Columbia,Male,Bachelor,54294.0,Married,Aurora,8114.41,Standard,2018,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0
275287,Canada,Ontario,Female,College,,Divorced,Aurora,8129.51,Standard,2017,8,1,8.0,11232.0,11232.0,0.0,0.0,0.6666666666666666,1.3706888336846839,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0,4
205197,Canada,Ontario,Male,Bachelor,76570.0,Married,Aurora,8130.65,Standard,2014,3,0,25.0,40156.0,40156.0,539.0,97.0,2.0833333333333335,1.9286515936521476,8.0,0.013422651658531726,6.0,6.0,10.0,3.0,1.0,0,45
501877,Canada,British Columbia,Female,Bachelor,90915.0,Married,Nova,4408.07,2018 Promotion,2018,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
748682,Canada,Manitoba,Female,College,,Divorced,Aurora,8140.0,Standard,2016,3,1,18.0,21255.0,21255.0,412.0,74.0,1.5,1.381698559415515,8.0,0.01938367442954599,9.0,6.0,0.0,3.0,1.0,0,21
